web-scraper-order,web-scraper-start-url,category-link,category-link-href,subcategory-link,subcategory-link-href,product-link,product-link-href,name,price,description,image
"1720904179-197","https://mejuri.com/ca/en","Rings","https://mejuri.com/ca/en/category/rings","Stackable Rings","https://mejuri.com/ca/en/category/rings/stackable-rings","Duo Ring","https://mejuri.com/ca/en/shop/products/duo-ring?qID=b6e37172b0903110ab5b519f769d6412","Duo Ring","C$428","Sleek and twist, the ultimate hook up. Although opposites, they complement each other so well. This ring is handcrafted in 14k solid gold. The two bands are thicker than their sister Stacker Rings and move oh-so-effortlessly together.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/30714/original/0-DuoRing-14K-Angled_414.jpg?1698166770"
"1720904184-198","https://mejuri.com/ca/en","Rings","https://mejuri.com/ca/en/category/rings","Stackable Rings","https://mejuri.com/ca/en/category/rings/stackable-rings","Charlotte Bold Ring","https://mejuri.com/ca/en/shop/products/charlotte-bold-ring?qID=b6e37172b0903110ab5b519f769d6412","Charlotte Bold Ring","C$128","A sweet addition to your patisserie, inspired by the iconic French dessert. Turns out you can have your cake and eat it too.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/32773/original/0-CharlotteBold_Ring_V_Hero.jpg?1720543244"
"1720904190-199","https://mejuri.com/ca/en","Rings","https://mejuri.com/ca/en/category/rings","Stackable Rings","https://mejuri.com/ca/en/category/rings/stackable-rings","Twist Ring","https://mejuri.com/ca/en/shop/products/twist-stackable-ring-2?qID=b6e37172b0903110ab5b519f769d6412","Twist Ring","C$148","This is a twist on a good old classic (get it). The 1.3 mm band makes it easy to wear on a daily basis, and the twisted pattern is a pleasant surprise. It is handcrafted in 14k solid gold making it easy for it to withstand your everyday.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/17150/original/Twist_ring_yg_hero_0195.jpg?1605794672"
"1720904195-200","https://mejuri.com/ca/en","Rings","https://mejuri.com/ca/en/category/rings","Stackable Rings","https://mejuri.com/ca/en/category/rings/stackable-rings","Wishbone Stacker Set","https://mejuri.com/ca/en/shop/products/wishbone-stacker-set?qID=b6e37172b0903110ab5b519f769d6412","Wishbone Stacker Set","C$568","It takes two to start a perfect ring stack. Tame the fates with two good luck charms handcrafted in 14k solid gold and one set with pavé diamonds.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/30993/original/0-WishboneStackerSet-14k-Front_211.jpg?1699629601"
"1720904200-201","https://mejuri.com/ca/en","Rings","https://mejuri.com/ca/en/category/rings","Stackable Rings","https://mejuri.com/ca/en/category/rings/stackable-rings","Eternity Line Band","https://mejuri.com/ca/en/shop/products/eternity-line-band?qID=b6e37172b0903110ab5b519f769d6412","Eternity Line Band","C$278","Aesthetically pleating. See what we did there? Handcrafted in 14k gold.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/30720/original/0-EternityLineBand-14k-Engraved_258.jpg?1698166965"
"1720904205-202","https://mejuri.com/ca/en","Rings","https://mejuri.com/ca/en/category/rings","Stackable Rings","https://mejuri.com/ca/en/category/rings/stackable-rings","Daily Stacker","https://mejuri.com/ca/en/shop/products/daily-stacker-ring-silver?qID=b6e37172b0903110ab5b519f769d6412","Daily Stacker","From C$58","Every wardrobe needs its foundational basics. Like a classic white shirt, you’ll keep this ring on rotation. Handcrafted in sterling silver. They’re polished and easy with high-impact shine—exactly what you were looking for.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/25846/original/1_DailyStackerRing_SS_Hero_Front.jpg?1660229472"
"1720904211-203","https://mejuri.com/ca/en","Rings","https://mejuri.com/ca/en/category/rings","Stackable Rings","https://mejuri.com/ca/en/category/rings/stackable-rings","Gemstone Trillion Stacker Ring","https://mejuri.com/ca/en/shop/products/gemstone-trillion-stacker-ring-white-topaz?qID=b6e37172b0903110ab5b519f769d6412","Gemstone Trillion Stacker Ring","C$198","How often will you stack this piece? A trillion times or more. Handcrafted in 14k solid gold and set with a white topaz gemstone.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/26455/original/0-14KStackingRings_TrillionStackerWhiteTopaz_Angled_14K_027.jpg?1664299503"
"1720904216-204","https://mejuri.com/ca/en","Rings","https://mejuri.com/ca/en/category/rings","Stackable Rings","https://mejuri.com/ca/en/category/rings/stackable-rings","Beaded Ring","https://mejuri.com/ca/en/shop/products/beaded-stackable-ring-2?qID=b6e37172b0903110ab5b519f769d6412","Beaded Ring","C$148","The Beaded Ring creates a big enough statement to wear alone, but it also plays well with others. It is handcrafted in 14k solid gold and is 1.3 mm thick which makes it durable to wear through any activity, from morning runs to swimming laps.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/30609/original/0-BeadedRing-14k-Angled_137.jpg?1697735062"
"1720904221-205","https://mejuri.com/ca/en","Rings","https://mejuri.com/ca/en/category/rings","Stackable Rings","https://mejuri.com/ca/en/category/rings/stackable-rings","Charlotte Slim Ring","https://mejuri.com/ca/en/shop/products/charlotte-slim-ring?qID=b6e37172b0903110ab5b519f769d6412","Charlotte Slim Ring","C$88","A sweet addition to your patisserie, inspired by the iconic French dessert. Turns out you can have your cake and eat it too.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/29577/original/0-SUMMERCHARLOTTE_CharlotteSlimRing4mm_V_ANGLED_028.jpg?1685994598"
"1720904227-206","https://mejuri.com/ca/en","Rings","https://mejuri.com/ca/en/category/rings","Stackable Rings","https://mejuri.com/ca/en/category/rings/stackable-rings","Metallic Sphere Ring","https://mejuri.com/ca/en/shop/products/metallic-sphere-ring?qID=b6e37172b0903110ab5b519f769d6412","Metallic Sphere Ring","C$58","A bold statement maker with the timelessness of a good white T. Handcrafted in 18k gold vermeil.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/19105/original/DomeSpheres_ring_v_hero.jpg?1612386009"
"1720904233-207","https://mejuri.com/ca/en","Rings","https://mejuri.com/ca/en/category/rings","Stackable Rings","https://mejuri.com/ca/en/category/rings/stackable-rings","Daily Stacker","https://mejuri.com/ca/en/shop/products/daily-stacker-ring?qID=b6e37172b0903110ab5b519f769d6412","Daily Stacker","From C$58","Every wardrobe needs its foundational basics. Like a classic white shirt, you’ll keep this ring on rotation. Handcrafted in vermeil, a thick 18k gold layer on sterling silver. They’re polished and easy with high-impact shine—exactly what you were looking for.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/29130/original/1_DailyStackerRing_V_Hero_Front.jpg?1681938587"
"1720904240-208","https://mejuri.com/ca/en","Rings","https://mejuri.com/ca/en/category/rings","Stackable Rings","https://mejuri.com/ca/en/category/rings/stackable-rings","Duo Beaded Stacker Ring","https://mejuri.com/ca/en/shop/products/duo-beaded-stacker-ring?qID=b6e37172b0903110ab5b519f769d6412","Duo Beaded Stacker Ring","C$58","To answer your question, yes, every jewelry wardrobe requires a beaded ring. It’s our iconic texture that’s loved and stacked by all—so we had no choice but to double it. More is more. Handcrafted in 18k gold vermeil.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/26093/original/0-VermeilSilverStackerRings_DuoBeadedStackerRing_V_ANGLED_011.jpg?1661190109"
"1720904245-209","https://mejuri.com/ca/en","Rings","https://mejuri.com/ca/en/category/rings","Stackable Rings","https://mejuri.com/ca/en/category/rings/stackable-rings","Stacker Ring","https://mejuri.com/ca/en/shop/products/stacker-ring?qID=b6e37172b0903110ab5b519f769d6412","Stacker Ring","C$98","The Stacker is the white tee of rings. It is everyone's go-to because there's nothing it can't go with (trust us). This 14k solid gold essential is the perfect starter ring or addition to anyone's collection.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/30975/original/0-StackerRing-14K-Angled_352.jpg?1699565832"
"1720904282-210","https://mejuri.com/ca/en","Earrings","https://mejuri.com/ca/en/category/earrings","Studs","https://mejuri.com/ca/en/category/earrings/studs","Gemstone Mini Studs","https://mejuri.com/ca/en/shop/products/gemstone-mini-studs-ruby?qID=3d0ecdc9720e2525caa67e2a4d33b48a","Gemstone Mini Studs","C$228","More fuel for your obsession with mini things. These effortlessly stackable studs are packed with punchy tones to leave a lasting impression. Handcrafted in 14k solid gold.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/30145/original/0-BIRTHSTONESTUDSCHAINEARRINGS_BirthstoneStudsJulyRuby_14k_Angled_336.jpg?1694613288"
"1720904287-211","https://mejuri.com/ca/en","Earrings","https://mejuri.com/ca/en/category/earrings","Studs","https://mejuri.com/ca/en/category/earrings/studs","Pavé Diamond X Studs","https://mejuri.com/ca/en/shop/products/pave-diamond-x-studs?qID=3d0ecdc9720e2525caa67e2a4d33b48a","Pavé Diamond X Studs","C$498","A little PDA. Inspired by the signoff XO, this piece celebrates affection for all (but best of all, yourself). Handcrafted in 14k gold and set with responsibly sourced pavé diamonds featuring a gentle overlap of tubular lines.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/32101/original/0-DIAMONDUPGRADE-PaveDiamondXStud-14K-Angled_009.jpg?1711547676"
"1720904297-212","https://mejuri.com/ca/en","Earrings","https://mejuri.com/ca/en/category/earrings","Studs","https://mejuri.com/ca/en/category/earrings/studs","Gemstone Mini Studs","https://mejuri.com/ca/en/shop/products/gemstone-mini-studs-blue-topaz?qID=3d0ecdc9720e2525caa67e2a4d33b48a","Gemstone Mini Studs","C$198","More fuel for your obsession with mini things. These effortlessly stackable studs are packed with punchy tones to leave a lasting impression. Handcrafted in 14k solid gold.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/30170/original/0-BIRTHSTONESTUDSCHAINEARRINGS_BirthstoneStudsDecemberBlueTopaz_14k_Angled_395.jpg?1694614350"
"1720904302-213","https://mejuri.com/ca/en","Earrings","https://mejuri.com/ca/en/category/earrings","Studs","https://mejuri.com/ca/en/category/earrings/studs","Lab Grown Diamond Round Studs 0.5 TCW","https://mejuri.com/ca/en/shop/products/lab-grown-diamond-round-studs-0-5-tcw-white-gold?qID=3d0ecdc9720e2525caa67e2a4d33b48a","Lab Grown Diamond Round Studs 0.5 TCW","C$668","A sparkling classic, made by science. With the same physical and chemical properties as natural diamonds, lab grown diamonds are a solid alternative for those seeking higher carat weights at a great value. Handcrafted in 14k solid gold and set with ethically and responsibly produced lab grown diamonds.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/31300/original/0-LABGROWNDIAMONDS-ProngSetRoundCutStuds0.5ct-WG-Angled_013.jpg?1702046145"
"1720904309-214","https://mejuri.com/ca/en","Earrings","https://mejuri.com/ca/en/category/earrings","Studs","https://mejuri.com/ca/en/category/earrings/studs","Gemstone Mini Studs","https://mejuri.com/ca/en/shop/products/gemstone-mini-studs-opal?qID=3d0ecdc9720e2525caa67e2a4d33b48a","Gemstone Mini Studs","C$198","More fuel for your obsession with mini things. These effortlessly stackable studs are packed with punchy tones to leave a lasting impression. Handcrafted in 14k solid gold.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/30160/original/0-BIRTHSTONESTUDSCHAINEARRINGS_BirthstoneStudsOctoberOpal_14k_Angled_575.jpg?1694614140"
"1720904313-215","https://mejuri.com/ca/en","Earrings","https://mejuri.com/ca/en/category/earrings","Studs","https://mejuri.com/ca/en/category/earrings/studs","Mini Lotus Diamond Stud","https://mejuri.com/ca/en/shop/products/mini-lotus-diamond-stud?qID=3d0ecdc9720e2525caa67e2a4d33b48a","Mini Lotus Diamond Stud","C$185","For just a touch. The perfect lotus-shaped diamond to start your stack—or complete it. Handcrafted in 14k solid gold, featuring responsibly sourced diamonds.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/31818/original/0-TINYDIAMONDS-SingleDiamondLotusStuds-14K-Angled_326.jpg?1708091984"
"1720904318-216","https://mejuri.com/ca/en","Earrings","https://mejuri.com/ca/en/category/earrings","Studs","https://mejuri.com/ca/en/category/earrings/studs","Round Diamond Studs","https://mejuri.com/ca/en/shop/products/round-diamond-studs?qID=3d0ecdc9720e2525caa67e2a4d33b48a","Round Diamond Studs","C$778","The pièce de résistance of every jewelry collection? A pair of diamond studs. Handcrafted in 14k solid gold, these feature a round-cut diamond with brilliant faceting and maximum shine.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/19054/original/RoundCut_earrings_yg_hero.jpg?1611959111"
"1720904323-217","https://mejuri.com/ca/en","Earrings","https://mejuri.com/ca/en/category/earrings","Studs","https://mejuri.com/ca/en/category/earrings/studs","Gemstone Mini Studs","https://mejuri.com/ca/en/shop/products/gemstone-mini-studs-pearl?qID=3d0ecdc9720e2525caa67e2a4d33b48a","Gemstone Mini Studs","C$198","More fuel for your obsession with mini things. These effortlessly stackable studs are packed with punchy tones to leave a lasting impression. Handcrafted in 14k solid gold.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/30140/original/0-BIRTHSTONESTUDSCHAINEARRINGS_BirthstoneStudsJunePearl_14k_Angled_646.jpg?1694613007"
"1720904328-218","https://mejuri.com/ca/en","Earrings","https://mejuri.com/ca/en/category/earrings","Studs","https://mejuri.com/ca/en/category/earrings/studs","Mosaic Pear Diamond Studs","https://mejuri.com/ca/en/shop/products/mosaic-pear-diamond-studs?qID=3d0ecdc9720e2525caa67e2a4d33b48a","Mosaic Pear Diamond Studs","C$898","When it comes to attention to detail, mosaic diamonds are a top performer. This piece is designed with an array of diamond cuts and shapes for maximum shine. Handcrafted in 14k gold featuring responsibly sourced diamonds.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/30565/original/0-MosaicPearStuds-14K-Angled_315.jpg?1697462148"
